Class,Student ID,Score
2,1084,23
1,1006,94
1,1048,15
1,1046,9
2,1077,56
1,1039,14
1,1014,10
2,1094,29
1,1016,58
2,1055,60
1,1034,55
1,1011,47
2,1097,28
2,1067,22
1,1050,29
2,1090,18
2,1075,72
2,1054,35
2,1075,22
2,1079,63
1,1021,52
1,1002,12
2,1097,12
2,1066,54
1,1007,57
1,1033,79
1,1035,9
1,1006,59
1,1023,13
2,1059,35
1,1031,95
1,1050,92
2,1098,32
2,1081,0
1,1024,74
1,1023,74
1,1026,93
2,1053,4
1,1023,25
2,1068,7
1,1025,50
2,1087,52
2,1083,50
2,1053,75
2,1065,19
2,1096,39
1,1043,80
2,1058,82
2,1067,86
2,1086,63
1,1039,31
1,1009,11
2,1091,24
2,1093,96
2,1093,68
1,1022,11
2,1075,30
1,1029,50
1,1020,28
1,1003,77
1,1012,72
2,1087,25
1,1014,94
1,1018,30
2,1087,78
1,1031,2
2,1051,31
2,1093,91
2,1062,37
1,1047,7
2,1082,77
2,1052,77
2,1081,59
1,1014,2
2,1084,32
2,1078,3
2,1081,59
1,1038,95
2,1090,55
1,1011,23
1,1040,4
1,1018,11
2,1071,46
1,1013,64
2,1090,6
1,1030,92
1,1033,17
1,1036,6
1,1037,90
1,1021,77
1,1005,88
2,1087,85
2,1088,81
1,1030,29
1,1016,94
1,1048,72
2,1067,74
1,1026,80
1,1037,97
1,1025,30
1,1018,68
1,1002,61
2,1092,12
1,1026,56
2,1064,66
1,1038,54
1,1009,75
1,1034,44
2,1087,72
1,1013,36
1,1023,3
1,1049,93
1,1050,59
1,1043,80
2,1073,66
2,1055,8
1,1001,4
1,1041,80
1,1040,66
2,1073,4
2,1094,24
1,1030,81
1,1036,57
2,1088,75
1,1040,3
2,1093,47
2,1090,57
1,1016,22
1,1003,23
2,1054,61
1,1018,60
2,1093,66
1,1040,7
1,1027,34
1,1037,59
1,1017,80
1,1048,11
1,1048,31
1,1046,39
2,1077,53
1,1017,60
1,1007,17
2,1082,93
2,1063,98
2,1053,91
1,1017,78
2,1080,85
2,1070,79
1,1014,81
1,1017,77
2,1070,15
2,1060,79
1,1031,49
1,1029,5
2,1054,63
2,1063,84
1,1005,89
2,1085,80
1,1045,75
2,1051,100
1,1032,91
2,1097,70
1,1024,34
2,1100,89
1,1023,15
1,1015,52
1,1027,25
1,1025,22
2,1059,44
2,1066,14
2,1079,62
2,1092,73
2,1091,83
2,1075,26
2,1088,35
2,1093,98
2,1092,55
2,1066,36
2,1056,9
2,1092,49
2,1100,30
2,1066,99
1,1041,81
2,1093,84
1,1011,70
2,1090,39
1,1005,13
2,1059,61
1,1012,93
2,1073,61
1,1008,68
2,1078,95
2,1083,85
1,1040,57
2,1099,64
1,1030,78
2,1070,18
1,1040,48
2,1100,12
1,1029,4
1,1012,32
2,1080,70
2,1093,5
1,1050,56
1,1012,19
2,1088,71
1,1043,52
1,1039,88
1,1021,59
2,1074,3
1,1015,47
1,1047,30
1,1010,99
2,1056,46
2,1099,47
2,1052,74
2,1087,72
1,1043,78
1,1001,42
2,1087,93
2,1066,72
1,1010,85
2,1069,15
2,1066,56
1,1042,76
1,1025,58
2,1091,0
2,1076,36
1,1001,96
2,1077,35
1,1048,69
1,1036,28
1,1007,8
2,1090,82
2,1058,95
2,1098,82
2,1094,83
2,1063,29
1,1010,13
1,1047,67
2,1095,91
2,1096,69
1,1017,80
2,1058,2
2,1096,12
1,1025,76
2,1083,51
1,1006,45
1,1003,39
2,1091,57
2,1060,77
2,1082,94
2,1073,22
2,1063,56
1,1010,56
2,1087,34
2,1075,43
1,1033,65
1,1015,60
2,1079,48
1,1019,84
1,1042,91
1,1038,30
2,1091,82
2,1077,34
1,1005,35
1,1001,92
2,1079,75
1,1040,12
1,1045,71
2,1056,27
2,1075,39
2,1078,49
2,1091,64
1,1007,63
2,1067,63
2,1088,9
1,1048,54
2,1071,23
1,1045,24
1,1021,15
1,1045,0
1,1044,79
1,1047,26
2,1087,98
2,1073,69
1,1022,99
1,1016,69
2,1097,6
2,1052,35
1,1002,30
1,1049,52
2,1095,45
2,1051,51
1,1040,36
1,1041,40
2,1055,70
2,1069,96
1,1034,13
2,1054,8
2,1085,92
1,1024,75
2,1098,57
2,1098,82
1,1037,99
1,1018,61
1,1048,68
2,1090,95
2,1066,72
2,1086,70
2,1066,89
1,1033,65
1,1011,53
2,1058,45
1,1042,48
1,1022,61
1,1018,34
1,1010,5
2,1099,92
1,1003,79
1,1026,28
2,1093,10
2,1100,84
2,1090,48
1,1027,87
2,1052,98
2,1090,87
1,1029,43
2,1080,55
2,1054,54
1,1017,79
1,1018,95
2,1080,4
2,1085,98
1,1015,44
2,1057,49
2,1071,64
1,1019,41
2,1054,91
2,1092,55
2,1062,76
1,1044,64
1,1037,92
1,1007,97
2,1071,25
2,1088,92
2,1075,55
1,1009,72
2,1084,54
2,1073,1
1,1047,89
1,1030,86
2,1059,13
2,1062,82
2,1087,5
1,1033,88
2,1095,67
2,1070,32
2,1058,75
1,1027,60
1,1021,28
1,1037,92
1,1030,61
2,1081,14
1,1041,9
2,1055,8
2,1094,98
1,1003,64
2,1072,38
2,1086,71
2,1088,61
2,1068,68
1,1021,72
2,1063,35
1,1019,13
1,1034,69
1,1047,67
2,1089,19
2,1057,56
2,1052,47
2,1057,72
2,1086,48
1,1002,1
1,1036,9
1,1005,35
2,1067,10
1,1021,67
2,1086,31
2,1056,94
2,1069,34
1,1031,9
1,1026,76
2,1079,76
2,1074,79
2,1060,33
2,1076,19
2,1079,85
1,1034,85
1,1038,71
2,1071,14
1,1015,86
1,1009,30
1,1017,47
1,1047,21
1,1011,67
1,1044,58
2,1099,4
1,1047,70
1,1039,14
2,1086,45
1,1043,28
2,1083,21
2,1064,25
1,1010,16
1,1045,83
1,1047,37
1,1022,21
1,1022,65
2,1070,87
1,1009,27
2,1063,94
2,1056,53
1,1039,28
2,1080,87
1,1031,60
2,1075,93
1,1032,85
2,1092,45
1,1035,78
1,1030,78
2,1056,2
1,1043,71
2,1074,85
2,1091,79
2,1099,61
1,1047,18
2,1099,68
2,1068,2
1,1039,47
1,1029,64
2,1058,89
1,1017,65
1,1016,18
2,1083,54
2,1091,48
1,1038,93
2,1086,13
2,1076,69
1,1003,76
2,1085,13
1,1046,43
1,1018,3
2,1097,29
1,1040,49
2,1058,83
2,1052,72
2,1063,28
1,1035,100
2,1079,43
1,1031,79
1,1021,33
2,1071,71
1,1019,10
1,1009,15
2,1067,91
2,1059,27
1,1022,19
1,1029,45
2,1064,85
2,1097,9
1,1024,33
1,1012,88
2,1089,13
1,1009,40
1,1032,10
1,1047,98
1,1011,7
2,1079,64
1,1013,40
1,1014,96
2,1071,56
2,1096,63
1,1043,89
1,1006,30
2,1100,52
1,1037,69
2,1080,91
1,1023,67
2,1062,77
2,1058,67
1,1015,48
2,1067,38
1,1001,84
1,1018,49
2,1086,41
1,1010,34
1,1024,85
2,1068,9
2,1059,99
1,1040,78
1,1015,29
1,1047,5
2,1099,16
1,1019,99
1,1036,28
1,1031,74
1,1040,30
1,1007,25
1,1012,52
2,1083,64
1,1029,27
2,1051,60
1,1017,61
1,1050,17
2,1058,4
1,1005,27
2,1058,47
1,1007,50
2,1074,9
1,1006,6
2,1095,57
1,1011,67
1,1038,49
2,1056,95
2,1076,85
1,1037,43
2,1087,57
1,1003,84
1,1049,30
2,1059,93
2,1094,24
2,1100,37
2,1062,30
1,1038,7
2,1078,14
1,1009,5
2,1051,63
1,1044,60
1,1034,44
1,1028,81
2,1099,80
1,1039,92
2,1068,12
2,1082,42
2,1079,44
1,1014,31
2,1059,55
2,1059,44
2,1064,72
1,1048,11
1,1007,50
1,1023,56
2,1065,40
1,1044,44
2,1084,61
1,1001,91
2,1073,35
2,1090,15
1,1011,81
1,1018,27
1,1029,75
1,1040,30
2,1055,100
2,1091,7
1,1041,10
1,1050,7
1,1003,40
2,1094,16
2,1077,72
2,1077,9
2,1065,12
1,1042,73
2,1073,30
2,1059,98
1,1042,45
2,1054,6
1,1008,2
2,1064,74
1,1036,21
1,1042,81
2,1078,80
1,1030,81
2,1087,80
2,1059,57
2,1091,100
2,1085,91
2,1059,17
2,1056,8
1,1004,66
2,1078,29
1,1022,57
1,1023,48
2,1051,28
1,1033,63
2,1096,59
1,1047,11
1,1025,64
1,1039,25
1,1023,49
1,1009,96
2,1055,18
1,1026,95
1,1008,25
2,1077,1
1,1038,74
2,1063,25
2,1075,68
1,1040,67
2,1097,51
2,1072,53
1,1004,16
1,1012,1
2,1054,40
2,1079,78
1,1040,86
1,1024,10
2,1062,85
2,1075,100
2,1054,94
2,1062,26
1,1010,100
1,1039,88
1,1026,37
2,1078,35
2,1074,26
2,1071,58
2,1053,66
2,1081,42
2,1062,29
1,1044,76
2,1057,78
2,1059,34
2,1057,21
2,1065,3
1,1045,10
1,1021,84
1,1008,78
2,1054,33
1,1030,3
1,1040,2
2,1054,79
2,1083,27
1,1010,37
2,1058,11
1,1034,77
1,1025,33
1,1042,13
1,1019,56
1,1030,9
1,1042,71
1,1044,91
2,1080,70
1,1041,41
2,1096,84
2,1092,17
2,1068,69
1,1011,26
1,1031,88
2,1052,8
1,1038,100
1,1016,34
2,1084,31
1,1037,75
1,1030,65
2,1056,60
1,1012,88
2,1052,40
2,1077,26
2,1090,80
1,1037,97
1,1042,84
1,1006,14
2,1084,10
1,1045,12
1,1013,92
1,1004,17
2,1082,73
2,1088,2
2,1094,98
2,1096,53
1,1013,79
2,1092,12
1,1015,18
2,1065,84
1,1027,11
2,1080,24
2,1073,75
1,1048,64
2,1091,84
1,1019,45
2,1064,65
2,1083,86
2,1051,85
2,1076,22
1,1043,3
1,1049,84
2,1077,11
1,1015,81
2,1078,34
2,1096,96
1,1005,86
2,1067,91
1,1005,23
1,1039,94
1,1033,97
2,1080,83
1,1046,91
2,1067,65
2,1053,97
2,1075,10
2,1076,69
2,1088,30
1,1036,16
1,1012,6
1,1012,98
1,1031,93
2,1099,35
2,1098,18
2,1082,30
1,1049,55
2,1072,22
2,1087,21
2,1096,72
2,1061,51
1,1014,86
2,1098,68
2,1062,89
2,1082,32
1,1033,44
1,1005,93
2,1066,34
2,1061,23
2,1092,68
2,1077,14
2,1078,96
1,1006,93
2,1066,53
2,1068,25
2,1080,71
1,1014,73
1,1018,63
2,1087,39
2,1097,70
2,1065,92
1,1038,46
2,1099,2
1,1022,16
2,1059,42
2,1075,16
2,1089,25
1,1012,15
1,1007,73
2,1081,32
1,1038,15
1,1040,53
1,1041,42
1,1016,17
2,1069,5
2,1067,40
2,1089,67
1,1037,98
2,1070,4
2,1057,9
1,1029,21
1,1037,96
1,1048,79
1,1050,34
2,1072,10
1,1029,75
2,1079,45
1,1049,60
1,1035,87
1,1026,84
1,1043,29
1,1013,29
1,1046,88
1,1018,92
1,1009,3
2,1055,65
1,1005,10
1,1021,30
2,1078,13
1,1027,86
1,1046,88
2,1082,20
2,1052,61
1,1012,6
2,1097,86
1,1033,64
2,1084,52
1,1025,97
1,1005,59
1,1044,14
1,1031,84
2,1078,34
2,1085,79
1,1040,98
1,1028,80
2,1057,88
1,1005,54
1,1038,84
1,1047,67
1,1017,24
2,1067,11
1,1041,48
1,1008,5
1,1031,68
1,1003,90
1,1012,52
2,1068,33
2,1091,31
1,1024,22
1,1050,76
1,1028,80
1,1009,77
1,1006,75
1,1026,74
1,1036,54
1,1001,37
2,1059,41
2,1071,35
1,1026,57
1,1036,99
1,1036,89
1,1009,65
2,1097,52
1,1022,45
1,1005,33
1,1032,23
2,1058,46
1,1003,75
1,1047,74
1,1008,20
2,1052,1
2,1057,98
1,1004,32
1,1002,56
1,1033,93
1,1048,50
2,1077,57
1,1011,41
1,1041,75
2,1094,84
1,1014,98
2,1099,44
1,1028,72
2,1075,58
2,1075,47
2,1069,93
2,1052,51
2,1080,62
1,1049,18
1,1038,98
2,1074,23
2,1069,95
2,1099,69
2,1076,81
1,1027,38
1,1032,17
1,1032,99
2,1084,40
2,1074,23
2,1061,14
2,1094,1
1,1010,57
1,1005,60
2,1094,90
1,1031,15
2,1057,46
1,1026,29
1,1025,76
2,1074,62
1,1029,61
2,1063,5
2,1099,30
1,1004,98
2,1086,59
2,1091,56
2,1082,95
1,1030,67
1,1007,78
2,1096,22
1,1022,46
1,1037,56
1,1034,39
2,1065,86
2,1056,95
1,1033,91
2,1094,6
1,1025,7
2,1057,78
1,1038,47
2,1089,90
2,1062,20
2,1058,87
1,1014,88
2,1099,17
2,1082,94
1,1034,47
2,1100,58
2,1058,50
1,1036,93
2,1062,75
2,1061,89
1,1017,80
1,1013,29
2,1085,41
1,1025,1
1,1047,71
2,1096,65
1,1048,36
1,1002,48
1,1034,90
2,1064,2
2,1094,91
2,1100,85
2,1061,53
2,1052,22
2,1053,21
2,1076,9
2,1069,31
2,1057,82
1,1003,5
1,1041,20
1,1003,89
2,1079,13
1,1033,17
1,1023,66
1,1048,48
2,1084,44
2,1055,37
2,1065,66
1,1013,11
1,1018,97
1,1006,49
2,1074,48
1,1019,23
1,1004,39
2,1066,63
1,1024,63
1,1010,56
1,1017,71
2,1097,51
1,1011,86
2,1098,52
1,1017,70
2,1080,51
2,1094,86
2,1065,8
1,1024,42
1,1017,13
1,1011,60
2,1090,57
2,1099,100
1,1013,97
2,1091,53
1,1032,19
1,1044,44
1,1005,1
1,1033,75
1,1040,11
1,1047,75
1,1047,4
1,1050,67
