Class,Student ID,Score
1,1022,39
2,1058,57
1,1004,75
1,1038,44
2,1086,13
2,1093,51
1,1018,32
2,1072,79
1,1044,11
1,1046,96
1,1010,54
2,1062,64
1,1023,70
1,1022,0
2,1053,18
1,1044,91
1,1030,29
2,1063,45
1,1032,17
1,1027,14
1,1031,78
1,1009,56
2,1083,2
2,1058,13
1,1033,43
1,1010,84
1,1037,51
1,1018,98
2,1095,3
2,1096,97
2,1082,26
2,1071,77
1,1001,2
2,1066,82
2,1084,36
2,1085,37
1,1029,6
1,1022,69
1,1049,33
1,1008,59
2,1086,9
2,1066,44
1,1030,31
1,1045,12
1,1015,48
1,1047,57
1,1016,45
1,1046,62
1,1017,7
1,1028,22
2,1100,34
2,1072,37
1,1021,82
2,1092,42
1,1037,99
1,1025,94
1,1009,4
1,1010,94
2,1086,86
2,1095,3
2,1072,96
1,1050,20
1,1049,7
2,1069,78
2,1093,49
1,1033,26
2,1094,100
1,1046,82
1,1012,8
1,1050,8
2,1051,26
1,1037,71
1,1043,88
2,1056,82
1,1035,82
2,1094,13
1,1039,67
1,1038,74
2,1075,88
1,1046,28
2,1092,97
1,1004,57
2,1093,7
1,1030,82
1,1001,9
2,1068,76
2,1076,62
2,1070,55
2,1058,5
2,1089,87
1,1001,91
2,1087,28
1,1005,84
2,1071,39
2,1078,35
1,1040,27
1,1020,35
2,1064,19
1,1028,64
2,1060,34
1,1024,6
2,1081,3
2,1067,55
2,1072,45
1,1026,66
1,1004,80
2,1078,4
2,1065,94
2,1082,73
1,1050,60
2,1057,57
1,1001,19
2,1057,40
2,1074,13
1,1040,0
2,1059,96
2,1069,11
1,1030,10
2,1079,34
1,1001,86
1,1027,65
1,1046,41
2,1053,20
1,1045,61
1,1014,10
2,1086,87
2,1052,38
2,1092,18
1,1037,59
1,1036,38
1,1043,61
2,1082,39
2,1082,95
1,1022,66
1,1044,36
2,1051,1
2,1087,41
2,1066,65
2,1086,66
2,1074,87
2,1054,55
1,1023,56
2,1096,90
1,1026,97
2,1061,43
2,1075,19
2,1074,81
1,1011,96
1,1001,72
1,1017,90
1,1006,32
2,1065,38
1,1018,27
1,1017,12
2,1054,94
1,1045,76
2,1074,94
2,1091,99
1,1045,43
2,1055,58
2,1095,21
2,1099,62
1,1018,67
2,1092,78
1,1009,7
2,1058,47
2,1073,98
1,1031,58
2,1058,71
2,1082,19
2,1081,10
1,1008,94
1,1010,17
1,1047,44
1,1040,51
2,1080,57
1,1005,78
1,1034,27
2,1066,61
1,1008,55
2,1075,8
2,1087,31
1,1034,83
1,1014,33
1,1047,87
2,1061,14
1,1043,46
2,1066,19
1,1033,29
2,1071,79
2,1079,33
1,1009,11
1,1048,91
1,1022,43
2,1075,69
1,1007,33
1,1014,50
2,1077,35
2,1067,40
2,1082,13
1,1010,77
1,1021,9
2,1056,7
1,1044,80
2,1055,95
2,1059,45
1,1029,66
2,1059,14
2,1073,19
2,1083,59
2,1054,73
2,1087,10
1,1038,72
1,1048,14
2,1088,14
1,1022,25
1,1039,39
1,1040,1
2,1062,47
1,1047,54
2,1097,6
2,1067,18
2,1088,2
2,1071,61
1,1038,90
2,1069,70
2,1087,33
2,1065,35
1,1020,80
2,1064,24
1,1037,74
2,1093,51
1,1050,97
2,1087,60
1,1026,99
1,1047,98
1,1014,34
1,1024,56
2,1098,59
1,1003,74
2,1085,4
1,1014,80
1,1036,84
2,1056,90
2,1071,75
1,1021,14
1,1042,0
1,1022,87
1,1013,29
1,1011,9
2,1059,92
2,1056,39
1,1002,16
1,1013,83
1,1022,97
2,1051,59
2,1072,36
2,1070,100
1,1009,33
2,1089,93
2,1094,84
1,1044,67
2,1054,32
2,1078,2
1,1008,51
1,1033,100
1,1050,26
2,1064,69
2,1073,0
2,1079,82
1,1009,20
1,1050,74
1,1035,39
1,1024,54
2,1086,31
1,1001,64
2,1084,42
1,1020,41
1,1006,75
2,1096,70
1,1046,61
2,1075,88
2,1099,12
1,1012,47
2,1095,77
2,1090,74
2,1068,48
2,1097,30
1,1044,25
1,1022,79
2,1057,4
2,1098,35
2,1069,89
2,1093,22
2,1060,46
2,1099,75
2,1098,1
1,1004,88
1,1037,42
2,1065,92
2,1057,78
2,1054,23
1,1007,60
1,1036,58
2,1059,44
2,1069,25
2,1083,42
2,1085,23
2,1088,4
2,1084,16
1,1021,87
1,1001,22
1,1033,86
2,1087,70
1,1050,68
2,1073,0
2,1081,37
1,1008,23
1,1010,12
1,1016,22
2,1079,4
2,1085,96
1,1015,33
2,1093,9
1,1010,58
2,1063,85
2,1080,54
2,1098,81
2,1080,16
2,1089,26
2,1075,24
1,1002,16
2,1081,55
1,1004,13
1,1042,96
1,1010,42
2,1084,42
1,1044,53
2,1053,56
2,1080,42
1,1030,22
1,1001,27
1,1015,57
2,1060,50
2,1086,67
1,1018,50
2,1072,82
1,1036,57
1,1048,1
2,1073,87
2,1066,24
1,1047,38
2,1100,38
2,1095,57
2,1096,54
2,1097,95
1,1036,70
1,1044,76
2,1083,74
1,1038,41
2,1081,63
1,1010,13
1,1029,12
1,1024,94
2,1086,55
2,1093,46
1,1045,52
1,1027,2
1,1003,29
2,1070,100
2,1095,23
2,1084,38
2,1089,54
2,1078,78
2,1079,55
1,1024,90
1,1005,16
2,1094,1
2,1052,63
2,1077,92
1,1024,47
2,1084,84
1,1039,53
2,1067,50
2,1077,26
1,1030,57
1,1043,80
1,1001,99
1,1001,60
2,1091,21
2,1065,79
1,1022,65
1,1045,31
2,1091,49
2,1064,12
2,1092,83
1,1050,0
1,1013,37
2,1094,73
1,1033,34
1,1048,4
2,1097,89
2,1087,22
2,1080,20
2,1066,58
1,1016,14
1,1014,45
2,1051,22
2,1097,90
1,1050,25
2,1089,27
2,1077,58
2,1057,28
1,1040,22
2,1055,76
1,1023,36
2,1067,0
1,1003,44
2,1058,55
2,1094,10
1,1040,55
1,1013,85
2,1071,37
2,1058,80
2,1068,58
1,1004,86
1,1027,91
1,1005,40
2,1065,61
1,1009,63
2,1096,50
1,1013,54
1,1011,71
2,1057,2
1,1028,31
1,1008,50
1,1017,71
1,1009,0
2,1056,70
1,1020,61
2,1095,51
1,1020,72
2,1093,56
2,1075,68
2,1059,38
1,1004,79
1,1047,76
2,1077,25
2,1060,39
2,1086,17
2,1063,44
2,1087,40
2,1096,56
1,1015,71
1,1039,31
2,1067,12
1,1037,77
2,1070,100
2,1055,43
2,1100,70
2,1060,73
2,1092,20
2,1072,61
2,1054,6
1,1041,91
1,1023,57
2,1062,56
1,1033,14
1,1050,100
1,1019,2
2,1063,0
2,1067,98
2,1072,97
1,1021,90
2,1053,64
1,1021,73
2,1087,55
2,1085,77
1,1026,62
2,1097,99
2,1079,88
1,1010,12
1,1041,100
1,1022,49
1,1009,93
1,1025,98
2,1089,65
2,1071,61
2,1061,76
1,1009,15
2,1070,11
2,1069,89
1,1047,15
1,1031,21
2,1064,47
2,1056,94
1,1044,47
1,1030,73
2,1056,100
2,1093,49
1,1034,28
1,1021,74
2,1056,88
2,1094,94
2,1086,56
1,1016,10
1,1021,25
2,1054,15
2,1070,23
1,1031,58
2,1088,70
1,1002,1
1,1048,43
1,1041,86
1,1049,49
2,1081,24
1,1046,99
1,1007,72
2,1091,96
1,1043,12
1,1009,20
1,1022,80
2,1065,23
1,1002,42
2,1084,65
2,1074,21
2,1098,23
1,1026,83
1,1044,41
2,1078,7
2,1056,73
2,1052,67
2,1097,45
1,1013,75
2,1076,85
2,1096,52
1,1001,48
1,1016,37
1,1005,95
1,1007,16
1,1045,13
1,1005,71
1,1038,4
1,1040,48
2,1057,65
2,1061,30
2,1069,72
1,1032,48
2,1087,53
2,1067,52
2,1099,90
1,1041,55
1,1047,89
1,1046,9
2,1082,63
1,1021,74
2,1057,48
2,1063,8
2,1063,60
1,1030,22
1,1046,73
2,1066,50
2,1084,46
2,1089,59
1,1047,39
1,1006,96
1,1027,75
1,1028,76
2,1071,70
2,1075,7
2,1051,80
2,1091,25
2,1063,46
2,1098,82
2,1079,90
2,1052,17
2,1084,38
1,1048,39
2,1075,58
1,1017,49
2,1067,54
2,1073,7
2,1071,40
2,1084,3
2,1065,95
1,1038,26
1,1007,74
1,1014,9
2,1068,100
1,1022,52
1,1001,84
1,1034,40
2,1092,81
1,1028,12
1,1027,64
2,1063,49
1,1032,80
1,1026,38
1,1006,53
2,1085,2
1,1017,27
1,1031,54
2,1069,80
2,1082,75
1,1010,98
1,1043,18
1,1020,20
1,1003,48
2,1080,6
1,1048,93
1,1044,57
2,1052,85
2,1067,11
1,1005,25
2,1093,87
1,1011,35
1,1017,27
2,1085,82
2,1054,16
2,1088,50
1,1019,91
1,1034,91
1,1042,68
1,1046,39
2,1056,27
2,1073,60
2,1067,87
1,1030,82
1,1018,93
2,1077,16
2,1067,93
2,1052,54
2,1100,88
1,1008,82
2,1070,11
1,1031,54
1,1005,73
2,1053,0
1,1027,60
1,1037,6
2,1084,33
2,1099,73
1,1014,61
2,1089,70
1,1048,61
1,1005,79
1,1021,16
2,1097,77
1,1043,48
1,1045,7
1,1034,94
1,1030,3
2,1077,73
1,1048,34
2,1080,28
2,1083,16
2,1084,29
2,1072,55
2,1058,76
1,1002,36
2,1083,32
2,1051,77
1,1048,27
2,1093,61
1,1012,94
1,1044,32
1,1006,18
1,1015,3
1,1035,34
1,1004,78
2,1053,11
2,1060,18
1,1024,23
2,1072,14
1,1034,40
2,1067,41
2,1081,53
2,1086,63
2,1090,10
1,1025,94
1,1005,97
2,1085,80
1,1042,93
1,1009,93
2,1077,0
2,1081,53
1,1016,23
2,1081,80
2,1070,56
1,1010,37
2,1092,72
1,1037,81
2,1067,15
2,1093,17
1,1016,36
1,1002,0
1,1010,38
1,1006,44
1,1023,64
2,1086,97
1,1003,88
2,1060,32
2,1055,53
1,1002,38
2,1083,67
1,1011,4
2,1081,38
2,1057,95
2,1079,95
1,1026,80
1,1040,86
1,1002,8
1,1004,14
1,1031,52
1,1014,53
1,1040,89
1,1050,99
1,1003,52
2,1060,6
1,1023,69
2,1061,90
1,1042,46
1,1034,79
1,1038,0
2,1052,25
2,1094,93
2,1068,74
1,1019,79
2,1099,57
2,1067,59
1,1034,92
2,1076,65
2,1061,66
2,1085,0
1,1047,9
1,1041,95
1,1016,34
1,1022,6
2,1056,91
2,1098,23
1,1030,87
2,1087,30
1,1038,100
2,1064,44
2,1053,8
1,1021,44
1,1023,35
1,1036,7
1,1023,44
2,1091,69
2,1095,48
2,1098,57
2,1069,72
1,1041,26
1,1013,10
2,1052,48
2,1061,24
1,1038,17
2,1063,20
2,1094,80
1,1004,77
1,1005,82
1,1009,66
1,1032,73
2,1087,100
2,1086,33
1,1047,42
1,1038,48
1,1021,76
2,1053,3
2,1068,35
2,1061,49
2,1082,12
2,1096,3
2,1061,4
1,1012,10
2,1057,94
2,1062,96
1,1010,42
2,1067,69
2,1054,62
2,1076,92
1,1005,34
2,1091,29
1,1014,90
2,1091,70
1,1050,26
1,1005,59
2,1091,19
2,1051,14
1,1017,93
2,1094,47
1,1048,11
2,1091,9
1,1005,44
1,1026,22
1,1002,82
2,1072,85
1,1050,38
1,1041,31
1,1005,68
1,1035,58
1,1029,91
1,1015,19
1,1041,29
2,1093,41
1,1040,10
2,1088,85
2,1056,6
2,1053,1
1,1038,38
2,1069,16
1,1044,11
1,1014,31
1,1037,87
2,1066,91
2,1064,71
1,1026,20
1,1015,87
1,1025,77
2,1085,40
2,1082,80
1,1003,71
2,1083,73
1,1030,88
2,1062,79
2,1075,41
1,1026,67
1,1027,6
1,1031,24
1,1047,74
2,1053,10
2,1067,41
2,1079,52
2,1087,39
1,1039,25
2,1064,53
2,1067,31
2,1089,11
1,1048,10
1,1006,100
2,1060,57
1,1001,16
2,1077,84
1,1001,67
1,1047,52
1,1010,17
1,1043,30
1,1024,24
2,1066,99
2,1097,1
2,1061,95
1,1040,94
2,1053,80
2,1084,74
2,1059,41
2,1058,29
1,1018,22
1,1019,60
1,1003,58
1,1009,56
1,1033,38
2,1100,43
1,1039,13
2,1070,86
1,1025,16
1,1013,18
1,1041,23
2,1078,30
2,1097,84
1,1016,24
2,1064,37
2,1084,22
2,1060,7
2,1070,35
2,1052,10
2,1065,59
2,1075,78
1,1036,68
2,1085,14
2,1065,48
1,1016,44
2,1077,56
2,1077,15
1,1041,97
1,1029,88
2,1065,79
2,1057,67
2,1075,26
1,1002,7
2,1090,31
1,1044,4
2,1097,28
2,1073,30
1,1022,46
2,1071,20
2,1073,51
1,1015,6
1,1024,31
2,1053,65
2,1099,43
1,1003,57
2,1068,97
2,1064,80
2,1058,75
1,1028,40
2,1069,10
2,1100,70
2,1059,87
1,1009,74
2,1100,75
1,1015,43
2,1072,65
1,1025,32
2,1094,42
1,1017,76
2,1084,95
2,1054,92
1,1044,51
1,1046,80
1,1040,29
2,1085,6
1,1041,91
1,1050,78
1,1045,19
1,1044,44
2,1054,60
2,1066,11
1,1012,93
2,1068,56
1,1040,49
2,1071,90
2,1077,11
2,1100,93
1,1045,36
2,1070,53
1,1022,35
2,1093,74
2,1072,22
1,1024,82
1,1007,77
1,1046,47
2,1052,61
1,1048,34
1,1013,63
2,1084,24
1,1028,11
2,1075,99
2,1071,82
2,1074,2
1,1047,2
1,1015,89
1,1040,82
1,1030,66
1,1012,53
1,1003,85
1,1002,28
1,1002,41
1,1021,30
1,1032,17
1,1034,68
1,1043,77
2,1053,50
1,1023,15
2,1082,25
1,1017,33
2,1092,49
1,1003,48
1,1010,36
1,1006,2
1,1011,71
1,1010,24
1,1038,42
2,1071,16
2,1056,7
1,1005,35
1,1013,98
1,1046,93
2,1057,85
1,1022,81
1,1034,95
1,1008,56
2,1089,4
2,1071,51
1,1022,14
1,1048,64
2,1087,48
1,1010,11
1,1008,15
1,1025,92
2,1059,40
1,1046,81
1,1029,4
2,1089,17
2,1084,2
1,1017,0
2,1093,44
2,1058,30
1,1046,49
2,1055,88
2,1074,85
1,1048,95
1,1022,69
1,1035,77
1,1036,98
1,1016,77
1,1011,100
2,1093,68
