Class,Student ID,Score
2,1084,16
2,1062,52
1,1044,31
2,1092,83
2,1098,52
2,1061,73
2,1095,70
2,1083,79
1,1032,12
1,1007,10
2,1097,76
1,1019,92
2,1080,4
1,1011,46
2,1052,29
2,1052,75
1,1008,90
1,1026,23
1,1002,30
2,1052,36
1,1004,86
2,1055,43
1,1010,96
1,1021,35
2,1088,59
1,1045,48
2,1056,63
2,1098,24
1,1042,38
1,1022,64
2,1060,17
1,1007,82
2,1089,13
2,1055,11
2,1068,17
1,1028,17
1,1041,95
1,1029,16
2,1058,11
2,1099,8
2,1097,1
1,1028,81
1,1016,21
2,1100,86
2,1095,36
2,1052,65
1,1035,56
1,1046,14
2,1056,9
1,1050,77
1,1038,8
2,1094,76
2,1095,8
2,1065,85
1,1041,87
2,1082,76
1,1014,30
2,1059,76
2,1096,85
1,1025,41
2,1052,19
1,1027,75
2,1082,59
2,1067,70
2,1067,79
2,1052,75
1,1010,34
1,1040,86
1,1026,51
2,1059,50
2,1092,29
2,1094,76
2,1096,5
2,1097,21
2,1061,99
2,1063,98
1,1029,27
2,1057,67
2,1092,44
1,1048,26
1,1019,36
1,1039,50
1,1036,0
2,1065,79
2,1078,66
1,1026,94
1,1043,69
2,1073,68
1,1032,3
2,1053,89
2,1094,80
1,1036,94
2,1073,69
2,1061,51
2,1088,87
1,1003,73
2,1059,30
2,1074,91
1,1025,8
1,1045,76
1,1010,34
1,1020,22
2,1074,92
2,1096,52
1,1001,65
2,1099,99
2,1061,5
1,1039,35
1,1009,22
1,1017,69
2,1085,84
2,1082,48
1,1024,56
2,1060,47
1,1042,98
1,1034,96
2,1054,10
1,1023,60
2,1077,6
1,1019,0
1,1005,81
2,1084,93
2,1066,84
1,1034,56
1,1015,82
2,1087,79
2,1091,40
2,1086,42
2,1086,19
1,1022,28
1,1042,10
2,1068,34
1,1041,68
2,1098,56
1,1018,12
1,1047,90
1,1036,84
1,1004,100
1,1045,31
1,1018,36
2,1100,42
2,1100,18
2,1065,84
2,1083,80
1,1037,69
2,1068,1
2,1075,28
2,1077,65
2,1097,49
2,1089,90
2,1055,81
2,1056,53
2,1069,43
1,1018,85
2,1067,90
1,1007,80
1,1048,73
2,1058,76
2,1080,0
1,1012,73
2,1058,36
2,1083,51
2,1082,7
2,1076,43
1,1022,79
1,1037,80
1,1044,93
2,1059,2
2,1089,43
1,1043,92
1,1023,78
2,1090,29
1,1030,19
1,1029,37
1,1046,64
1,1027,14
2,1074,93
1,1014,53
1,1033,41
1,1004,29
2,1081,38
1,1011,97
2,1079,72
1,1011,11
1,1030,98
2,1066,26
2,1064,14
1,1021,100
2,1052,14
1,1043,82
1,1040,92
2,1052,39
1,1037,14
1,1015,51
2,1085,85
1,1050,90
2,1075,26
1,1044,97
2,1072,63
2,1091,55
1,1019,57
1,1045,74
2,1093,41
1,1036,23
1,1022,3
1,1014,27
2,1087,94
1,1041,31
1,1041,39
1,1040,19
1,1006,30
2,1065,79
2,1069,5
1,1023,88
1,1001,61
1,1043,45
1,1033,69
2,1081,24
2,1068,48
2,1051,55
1,1043,82
2,1059,46
2,1094,24
2,1072,73
2,1092,57
1,1045,15
2,1060,98
2,1097,6
1,1020,78
1,1006,47
1,1035,33
2,1053,68
2,1085,58
1,1032,51
1,1013,93
1,1024,66
1,1015,15
2,1098,39
1,1035,38
2,1092,14
1,1019,98
1,1047,17
1,1019,28
2,1062,43
1,1040,18
2,1087,46
1,1039,72
1,1028,49
1,1034,91
1,1023,15
1,1010,6
1,1009,29
1,1019,91
2,1078,35
1,1013,4
2,1072,21
2,1066,39
2,1077,36
2,1083,97
2,1085,69
2,1055,17
1,1045,93
1,1048,62
1,1003,83
1,1027,21
1,1025,35
2,1068,76
1,1047,22
2,1092,73
1,1032,61
1,1037,82
2,1052,56
1,1038,74
1,1023,4
2,1067,53
1,1043,68
2,1060,81
2,1079,59
1,1029,58
2,1087,61
2,1061,3
2,1080,27
2,1068,48
2,1096,8
1,1029,37
2,1065,6
1,1040,9
2,1077,3
1,1021,39
2,1076,1
2,1090,46
1,1032,66
2,1094,19
2,1085,71
2,1085,21
1,1048,76
2,1088,83
2,1095,76
2,1084,76
1,1046,15
1,1004,88
2,1072,45
2,1090,4
2,1062,52
1,1013,63
1,1047,75
1,1020,64
2,1090,43
2,1078,0
2,1055,40
2,1067,23
2,1075,33
2,1067,33
1,1031,26
2,1078,64
2,1062,82
2,1064,62
2,1073,53
2,1096,80
2,1089,26
2,1093,86
2,1092,3
2,1082,0
1,1001,20
1,1037,82
2,1071,71
2,1082,6
1,1029,17
1,1005,79
1,1004,24
1,1042,91
1,1027,94
2,1081,75
1,1033,11
1,1004,93
1,1049,56
2,1091,61
2,1073,54
2,1084,12
1,1016,70
1,1009,26
2,1067,64
1,1050,92
2,1062,0
2,1079,83
2,1059,35
2,1073,65
1,1019,38
1,1037,65
2,1094,87
2,1066,53
2,1068,3
2,1099,60
1,1046,28
2,1092,42
1,1024,41
2,1084,78
2,1084,76
2,1062,28
2,1074,52
1,1045,91
2,1093,22
2,1068,30
2,1093,17
2,1054,59
2,1093,62
2,1084,11
2,1056,23
2,1058,49
1,1012,13
2,1094,29
2,1096,65
2,1062,63
2,1075,58
2,1054,61
2,1094,21
2,1068,51
2,1094,11
2,1073,55
2,1069,89
1,1041,63
1,1047,47
1,1031,90
1,1018,38
1,1043,39
1,1029,24
2,1066,85
2,1077,38
1,1019,94
2,1071,36
1,1030,64
1,1032,3
1,1022,69
1,1044,90
2,1086,63
2,1085,12
2,1096,14
1,1029,14
1,1011,2
1,1025,40
1,1039,90
1,1035,52
2,1060,46
1,1035,72
2,1066,100
1,1007,43
2,1098,54
1,1005,72
2,1091,62
2,1083,75
1,1006,100
1,1048,77
2,1065,21
2,1058,85
2,1085,21
1,1046,6
2,1100,40
2,1073,1
1,1041,56
1,1033,79
1,1044,53
1,1024,27
2,1056,67
1,1032,4
2,1097,46
2,1055,11
2,1089,72
1,1046,24
1,1009,83
1,1006,10
2,1052,38
2,1078,77
2,1100,82
1,1011,79
1,1010,42
2,1069,84
1,1016,17
2,1068,32
2,1076,83
2,1074,74
1,1023,100
1,1014,21
1,1012,34
1,1050,31
1,1002,12
1,1010,31
1,1013,99
1,1032,78
2,1067,58
2,1093,74
1,1010,79
2,1075,90
1,1019,57
2,1062,14
1,1033,8
1,1039,17
1,1041,85
2,1060,12
1,1010,40
2,1056,8
1,1011,94
2,1071,93
2,1075,50
2,1057,96
1,1012,58
2,1066,6
2,1090,42
1,1008,62
1,1041,44
1,1026,4
1,1034,1
2,1079,2
1,1050,12
2,1091,56
2,1083,91
1,1028,33
1,1018,34
1,1022,52
1,1023,46
1,1028,98
2,1081,75
1,1017,24
1,1011,13
1,1017,45
1,1005,15
1,1049,13
2,1057,27
1,1011,24
2,1093,8
2,1070,98
1,1030,46
2,1072,65
2,1099,47
1,1009,77
1,1012,78
1,1036,1
1,1039,67
1,1023,72
2,1065,36
2,1062,100
2,1059,71
1,1036,89
1,1046,96
1,1048,5
2,1063,69
2,1058,80
2,1083,29
2,1054,69
1,1020,27
2,1091,14
1,1037,39
1,1003,24
2,1063,89
2,1097,99
1,1034,24
1,1039,88
2,1095,58
2,1059,99
2,1091,65
2,1061,33
2,1089,51
2,1091,45
1,1021,55
2,1066,52
1,1004,83
2,1083,34
1,1009,28
2,1087,77
2,1099,41
1,1050,35
2,1059,51
1,1011,76
2,1075,58
2,1056,86
2,1087,98
2,1085,25
1,1040,90
1,1009,30
1,1010,91
1,1034,52
1,1039,1
1,1036,24
2,1094,64
1,1004,33
2,1095,43
2,1099,69
2,1081,58
1,1040,86
1,1010,56
2,1059,14
1,1045,58
1,1042,73
2,1051,21
1,1010,64
1,1010,95
2,1057,54
2,1051,69
2,1088,26
2,1092,8
2,1085,75
2,1073,51
1,1008,76
1,1001,22
1,1006,37
1,1034,49
1,1018,83
1,1031,34
1,1042,3
2,1090,66
1,1041,63
1,1040,71
1,1038,26
2,1085,62
1,1048,10
2,1089,45
2,1055,17
1,1019,19
1,1002,28
2,1086,40
1,1001,41
1,1034,22
1,1014,71
2,1074,68
2,1096,35
2,1077,19
1,1008,7
2,1074,4
1,1024,11
1,1022,62
1,1038,37
2,1058,53
1,1039,11
1,1025,0
1,1011,91
1,1028,91
2,1090,63
1,1043,7
2,1051,86
2,1095,84
1,1034,0
1,1028,96
2,1059,83
1,1003,15
1,1017,98
1,1008,63
1,1028,89
2,1053,48
1,1045,8
1,1005,73
1,1025,9
1,1006,60
2,1082,20
2,1080,6
1,1023,95
2,1082,88
2,1087,65
1,1049,78
2,1092,56
1,1019,59
2,1057,96
2,1087,52
2,1094,60
2,1071,54
1,1042,65
2,1095,91
2,1086,20
1,1009,0
2,1051,82
1,1025,86
1,1001,29
1,1026,38
2,1060,80
2,1053,12
1,1030,42
1,1022,88
1,1015,88
2,1073,7
2,1067,73
2,1079,15
1,1024,59
1,1048,100
1,1025,71
2,1093,32
2,1073,47
1,1024,50
1,1029,50
1,1011,0
2,1100,34
2,1081,86
2,1075,14
2,1080,32
1,1040,15
1,1006,72
1,1017,41
1,1028,30
2,1059,51
1,1047,27
1,1049,96
1,1001,12
2,1093,30
1,1030,96
2,1062,0
2,1086,18
2,1090,35
2,1084,51
1,1022,44
1,1027,54
2,1099,77
2,1062,26
1,1002,59
1,1012,82
1,1042,39
2,1052,62
1,1022,95
2,1089,0
1,1032,38
1,1037,92
1,1021,83
1,1033,19
1,1050,21
1,1002,38
1,1043,75
1,1002,14
2,1064,58
2,1084,29
1,1024,28
1,1034,93
1,1034,86
1,1003,51
1,1030,82
1,1038,71
1,1044,14
1,1010,1
2,1100,79
2,1084,91
1,1017,32
2,1072,56
2,1063,35
2,1068,97
1,1032,79
1,1020,3
2,1080,74
2,1069,98
1,1043,63
2,1064,94
2,1094,34
2,1093,68
1,1006,17
1,1015,89
2,1083,38
2,1086,32
1,1028,10
2,1059,57
1,1007,94
2,1073,74
2,1099,44
2,1060,41
2,1093,30
1,1034,86
2,1051,90
2,1066,8
2,1095,95
2,1066,60
2,1089,34
2,1093,95
1,1003,74
2,1091,44
1,1003,31
2,1082,39
1,1018,72
2,1055,54
2,1061,12
2,1065,12
1,1020,22
2,1065,36
1,1006,39
2,1074,87
1,1014,73
1,1017,90
1,1035,41
1,1024,46
1,1009,54
2,1060,2
1,1015,38
1,1046,19
2,1097,62
2,1057,15
1,1004,47
2,1087,54
1,1008,20
1,1023,93
2,1066,28
2,1093,76
1,1033,56
1,1002,62
1,1003,52
1,1023,45
1,1042,17
2,1075,46
2,1054,47
2,1063,62
1,1019,7
1,1035,9
1,1005,94
2,1052,30
1,1033,79
1,1010,91
2,1075,22
2,1099,35
2,1094,23
1,1017,77
1,1014,66
2,1090,11
1,1042,67
2,1095,70
2,1093,51
2,1071,49
1,1024,61
1,1018,66
2,1074,66
1,1008,73
1,1009,21
2,1084,48
1,1028,42
2,1066,93
2,1055,73
1,1045,97
2,1099,92
1,1041,70
2,1062,73
2,1086,50
1,1034,46
2,1053,19
1,1043,85
1,1021,41
2,1063,96
2,1086,31
2,1094,79
2,1075,83
2,1083,52
1,1013,72
2,1055,85
1,1033,92
2,1061,85
2,1057,42
1,1038,74
2,1063,86
1,1026,83
1,1042,41
1,1011,60
1,1009,45
2,1085,59
2,1072,45
2,1074,89
1,1047,47
2,1051,54
2,1093,55
2,1087,8
2,1053,48
1,1028,9
2,1074,51
2,1079,40
2,1073,57
1,1050,33
2,1081,62
2,1087,84
2,1089,75
2,1081,66
1,1022,92
2,1087,19
1,1020,47
1,1018,83
1,1028,46
1,1010,56
1,1019,72
2,1057,31
1,1031,35
2,1094,24
1,1048,12
1,1041,47
1,1044,87
2,1091,82
2,1051,84
2,1056,53
1,1036,88
2,1066,48
1,1049,15
1,1013,1
2,1065,2
2,1055,72
2,1056,64
2,1090,30
2,1073,43
1,1008,21
2,1051,20
1,1038,25
1,1023,34
2,1091,6
1,1003,62
1,1023,78
1,1004,76
2,1095,16
1,1040,58
1,1034,66
1,1043,63
2,1068,14
1,1024,73
2,1080,92
1,1036,36
1,1032,0
2,1067,26
2,1085,40
1,1033,16
1,1017,8
1,1013,27
2,1062,60
1,1034,100
1,1010,34
2,1067,87
2,1100,0
2,1086,71
1,1040,29
1,1034,47
2,1057,39
2,1071,83
1,1006,28
1,1014,81
1,1038,2
1,1025,97
1,1002,42
1,1032,96
2,1058,7
2,1096,43
2,1067,17
2,1091,36
2,1080,76
2,1091,38
1,1036,99
1,1016,9
1,1046,45
1,1030,21
1,1009,31
2,1095,55
1,1012,58
1,1021,79
1,1049,35
2,1086,77
1,1049,27
1,1016,96
1,1017,3
2,1064,51
1,1005,92
2,1052,11
2,1076,76
1,1049,71
2,1087,43
1,1008,83
1,1018,7
1,1026,98
2,1098,70
1,1027,71
1,1020,90
2,1097,100
1,1042,11
1,1016,25
1,1041,18
2,1084,4
2,1066,90
2,1054,29
2,1089,96
1,1004,15
1,1023,27
1,1033,40
1,1015,99
2,1082,52
2,1097,81
1,1007,19
2,1059,49
1,1046,30
2,1099,70
2,1052,63
1,1002,6
2,1096,52
1,1048,40
2,1057,3
1,1014,82
2,1057,85
1,1036,80
2,1060,53
2,1089,47
1,1021,86
1,1048,34
1,1014,71
2,1054,5
2,1083,62
2,1068,82
1,1027,17
1,1026,70
1,1044,79
1,1047,10
2,1098,45
1,1032,36
2,1064,27
2,1074,72
2,1085,90
1,1035,100
1,1031,16
2,1089,19
2,1053,15
2,1095,22
2,1078,21
2,1090,75
1,1025,46
2,1067,95
1,1013,61
1,1027,35
1,1027,27
1,1005,1
1,1042,17
2,1068,38
2,1098,12
