Class,Student ID,Score
2,1098,50
2,1057,13
1,1042,32
1,1025,68
1,1003,79
1,1018,18
1,1022,45
1,1014,94
2,1084,59
2,1065,78
2,1078,8
1,1002,73
1,1023,69
1,1007,48
1,1023,4
2,1094,41
2,1071,60
1,1038,72
2,1097,96
1,1026,43
1,1009,15
2,1053,53
1,1045,7
2,1057,8
1,1048,9
1,1003,25
2,1098,68
1,1005,17
1,1003,54
1,1047,43
2,1097,36
1,1016,72
2,1096,81
1,1041,32
2,1067,81
2,1053,0
2,1083,98
1,1001,19
2,1099,79
1,1019,58
2,1086,36
2,1088,78
2,1054,36
1,1002,34
1,1029,27
2,1071,30
2,1091,72
2,1059,52
1,1050,51
1,1025,23
1,1036,9
2,1073,53
1,1032,71
1,1011,50
1,1011,83
1,1008,95
1,1024,19
2,1081,47
2,1100,72
1,1047,70
1,1038,98
1,1021,9
2,1081,59
2,1096,42
2,1055,66
1,1011,78
1,1014,92
2,1061,13
2,1091,95
2,1069,80
1,1044,62
2,1088,28
1,1026,73
1,1021,36
1,1044,77
1,1001,30
1,1005,4
1,1033,22
2,1062,47
2,1085,34
2,1077,13
2,1062,44
1,1048,70
1,1024,86
1,1049,25
1,1013,5
2,1074,73
2,1057,9
1,1031,21
1,1020,62
1,1039,50
1,1033,70
2,1075,66
1,1048,24
2,1078,65
2,1094,68
2,1077,73
2,1085,32
1,1019,86
1,1006,91
1,1026,50
2,1084,2
2,1057,71
1,1030,87
1,1046,88
1,1033,19
1,1003,43
2,1082,89
1,1042,50
1,1029,26
2,1100,53
2,1073,16
1,1037,91
1,1014,68
2,1096,55
2,1094,39
2,1098,71
2,1081,22
1,1050,43
1,1012,84
1,1028,12
1,1050,69
2,1087,92
1,1023,72
1,1039,96
1,1042,15
2,1086,5
1,1007,100
1,1005,28
2,1094,9
2,1091,26
1,1023,74
1,1011,100
2,1057,57
1,1034,23
1,1032,68
1,1029,12
1,1008,28
1,1047,51
1,1002,5
2,1082,65
2,1062,68
2,1097,81
1,1040,2
1,1031,99
2,1097,42
2,1092,100
1,1014,74
2,1086,46
2,1067,56
2,1058,13
2,1056,50
1,1027,54
1,1040,16
1,1035,6
1,1038,56
2,1094,98
1,1038,50
2,1057,89
1,1044,73
1,1012,88
1,1006,43
1,1014,87
1,1009,9
2,1082,69
1,1006,57
1,1031,6
2,1085,43
2,1081,36
2,1088,16
2,1054,35
2,1084,68
2,1060,82
1,1040,6
1,1013,69
2,1056,96
2,1083,98
2,1069,86
2,1092,25
2,1099,59
1,1001,52
2,1077,66
2,1055,6
1,1005,21
1,1031,54
1,1048,7
2,1057,68
2,1065,85
2,1073,51
2,1092,84
2,1092,3
2,1053,25
2,1075,13
1,1004,79
1,1023,20
1,1016,39
2,1080,32
2,1067,90
2,1076,16
2,1069,37
1,1024,98
1,1020,75
1,1028,64
1,1034,93
1,1043,67
1,1036,3
2,1062,36
2,1058,58
1,1037,64
2,1078,80
2,1081,22
1,1030,39
2,1100,16
1,1010,81
1,1027,97
2,1071,96
2,1074,50
1,1036,67
1,1022,68
1,1036,57
1,1012,93
2,1065,40
2,1094,77
2,1060,89
2,1064,45
2,1069,32
1,1022,39
2,1094,81
2,1060,45
1,1001,27
1,1031,29
1,1040,8
2,1056,77
2,1064,38
1,1021,25
2,1094,2
1,1028,64
1,1050,33
1,1026,75
1,1046,86
2,1082,41
1,1048,38
1,1045,88
1,1030,7
1,1048,86
1,1032,78
2,1062,87
1,1031,93
2,1080,62
1,1027,94
2,1076,56
2,1088,84
1,1018,94
1,1007,54
2,1092,13
2,1098,74
1,1040,28
2,1083,65
1,1002,96
1,1047,57
1,1007,54
2,1084,25
2,1095,69
1,1050,65
2,1068,58
1,1033,71
1,1010,71
1,1009,98
1,1018,66
1,1049,13
2,1086,21
2,1062,69
2,1069,81
1,1024,72
1,1021,19
1,1029,22
2,1087,29
1,1005,89
1,1020,60
1,1047,3
1,1024,45
1,1039,29
1,1018,2
1,1047,92
2,1054,39
1,1047,47
1,1023,15
1,1041,47
2,1065,94
1,1036,4
1,1007,12
2,1084,92
1,1047,57
2,1075,61
1,1009,65
1,1015,91
1,1035,21
1,1048,97
1,1023,42
1,1029,10
1,1034,95
2,1056,44
2,1089,98
1,1007,97
1,1036,11
1,1039,30
1,1035,14
1,1016,58
1,1041,41
1,1033,96
2,1067,79
1,1043,17
2,1079,64
1,1033,46
1,1025,64
1,1021,93
2,1051,62
1,1041,33
2,1061,74
1,1002,68
2,1079,19
1,1008,83
2,1087,67
1,1016,67
1,1022,50
2,1094,6
2,1056,3
2,1089,92
2,1068,42
1,1016,45
2,1060,35
2,1057,8
2,1084,97
2,1100,37
1,1012,42
1,1033,96
2,1086,38
1,1033,99
1,1046,16
1,1014,74
2,1076,30
1,1040,4
2,1054,76
2,1063,97
1,1015,43
2,1051,78
2,1071,24
1,1041,2
2,1081,11
1,1016,16
2,1091,82
2,1054,47
1,1049,63
1,1009,55
2,1084,69
2,1081,51
2,1051,82
1,1009,49
2,1073,3
1,1045,59
2,1068,85
2,1067,67
1,1019,4
2,1072,5
1,1046,26
1,1003,22
2,1080,3
2,1073,16
2,1060,96
2,1085,78
2,1080,47
1,1040,33
2,1090,81
1,1036,58
2,1089,56
1,1003,60
1,1002,50
2,1065,77
1,1050,21
1,1049,91
2,1066,80
2,1069,37
1,1032,100
2,1087,3
2,1089,23
1,1050,89
2,1066,99
1,1019,75
2,1073,53
1,1007,45
2,1064,2
1,1005,26
2,1069,85
1,1013,90
2,1097,65
2,1061,8
2,1078,73
1,1030,33
2,1078,68
2,1068,60
2,1065,15
2,1071,62
1,1049,85
2,1091,10
2,1058,100
1,1031,95
1,1020,96
2,1055,20
2,1053,53
1,1007,83
2,1100,30
1,1009,23
2,1066,41
2,1058,74
1,1049,57
2,1071,80
1,1018,84
2,1052,77
2,1070,6
1,1030,31
2,1078,93
1,1037,76
1,1036,75
1,1036,64
2,1085,51
1,1042,36
2,1068,33
2,1064,29
2,1053,48
2,1057,22
2,1081,2
2,1072,94
1,1011,37
1,1011,16
2,1092,85
1,1032,20
2,1067,92
1,1035,91
2,1053,36
2,1097,97
1,1045,36
1,1015,90
1,1044,14
2,1057,21
2,1073,11
2,1075,15
1,1010,63
1,1039,52
2,1060,38
1,1040,10
2,1077,29
1,1023,73
1,1008,76
1,1038,91
2,1089,33
1,1008,80
1,1037,60
2,1074,31
2,1098,1
1,1042,6
2,1088,16
1,1019,97
1,1018,28
1,1021,11
2,1090,24
2,1095,41
2,1054,56
1,1013,71
2,1077,64
1,1028,12
1,1040,58
1,1050,78
1,1005,19
2,1054,17
2,1066,93
1,1033,61
1,1013,100
2,1099,74
2,1099,22
1,1041,89
2,1064,88
2,1077,59
1,1032,8
1,1049,25
1,1040,71
2,1079,88
2,1081,83
1,1048,38
1,1010,19
1,1022,18
2,1061,22
1,1003,46
2,1068,64
2,1054,26
2,1095,23
2,1090,18
1,1005,44
2,1097,57
1,1021,72
2,1070,6
2,1072,92
2,1080,74
1,1009,60
2,1070,75
1,1020,9
2,1052,91
1,1003,77
1,1039,64
1,1007,38
2,1097,38
2,1076,72
2,1077,68
1,1047,79
2,1066,90
2,1064,97
2,1100,5
2,1097,20
1,1046,17
2,1068,92
1,1026,54
2,1092,80
2,1081,47
1,1029,10
1,1034,33
1,1008,60
1,1006,23
1,1015,94
2,1099,55
2,1090,77
1,1033,46
1,1033,16
2,1072,96
2,1067,56
1,1029,18
2,1058,91
1,1009,89
1,1021,58
2,1058,85
2,1069,1
1,1048,41
1,1031,89
1,1044,82
1,1040,18
1,1009,75
2,1085,93
1,1005,93
1,1015,58
1,1046,35
1,1043,21
2,1071,28
1,1014,57
1,1045,35
2,1064,4
1,1042,57
2,1085,40
2,1083,88
1,1029,97
2,1055,69
1,1035,45
2,1090,88
2,1076,96
2,1072,86
2,1063,23
1,1021,54
1,1033,26
1,1005,27
2,1097,41
1,1033,63
2,1063,7
2,1073,58
2,1093,60
2,1067,35
2,1098,53
2,1094,51
1,1046,12
1,1024,45
1,1039,63
2,1083,77
2,1053,15
2,1066,82
1,1029,1
2,1086,38
2,1073,86
2,1077,4
1,1027,43
1,1006,20
1,1009,37
1,1042,28
2,1064,3
2,1075,88
2,1090,38
1,1023,75
1,1026,35
2,1071,42
2,1077,13
1,1031,10
2,1098,99
1,1044,48
1,1047,43
1,1043,79
2,1055,6
2,1079,99
1,1023,83
1,1024,85
1,1032,76
2,1079,45
1,1039,65
1,1047,6
2,1052,96
1,1011,69
2,1099,58
1,1029,19
1,1012,87
1,1016,53
2,1053,52
2,1063,1
1,1020,36
1,1036,28
1,1015,32
1,1025,90
1,1007,10
2,1063,30
2,1068,93
1,1041,69
1,1013,41
1,1030,47
2,1074,55
1,1030,80
2,1068,18
1,1010,33
2,1099,32
1,1044,96
2,1092,15
2,1096,62
1,1021,12
1,1049,54
2,1071,62
1,1043,20
1,1047,99
2,1090,37
2,1082,81
1,1024,55
2,1059,55
2,1098,49
2,1057,5
1,1036,39
2,1098,55
2,1091,20
2,1076,3
2,1057,63
1,1022,41
1,1004,42
1,1031,83
2,1088,52
1,1046,51
1,1023,51
1,1050,91
1,1026,47
1,1011,40
1,1049,89
2,1069,52
1,1028,60
2,1054,81
2,1058,72
1,1047,82
1,1020,6
1,1025,79
2,1053,81
2,1067,48
1,1007,57
1,1047,30
2,1061,48
2,1068,95
2,1081,1
1,1041,35
2,1092,1
2,1057,28
2,1074,69
1,1043,17
2,1062,86
1,1038,59
1,1031,13
2,1061,52
2,1086,77
2,1053,7
1,1026,90
2,1097,66
2,1070,58
2,1059,64
2,1099,57
1,1026,15
2,1053,13
1,1030,8
1,1026,74
2,1064,25
2,1060,78
1,1033,27
1,1020,69
1,1038,69
1,1010,12
1,1022,83
1,1010,23
1,1001,70
2,1079,56
2,1096,24
1,1045,15
2,1086,46
1,1038,41
2,1088,39
1,1017,31
1,1018,8
1,1028,97
1,1009,66
1,1017,7
2,1081,63
1,1003,41
2,1085,96
1,1040,65
2,1071,30
1,1009,7
1,1004,68
1,1002,37
2,1066,81
1,1005,32
2,1061,3
1,1050,21
1,1020,85
1,1009,94
2,1056,26
1,1033,75
1,1044,92
2,1065,42
1,1018,91
1,1020,5
2,1057,67
1,1046,66
2,1062,90
1,1036,10
2,1093,15
2,1054,36
2,1056,1
2,1070,43
2,1083,71
1,1005,86
1,1039,67
1,1009,29
2,1080,58
1,1040,100
1,1050,22
2,1084,24
2,1068,72
2,1054,58
1,1012,3
2,1095,83
1,1011,44
1,1029,40
2,1057,66
1,1035,44
1,1006,41
1,1016,0
1,1020,49
2,1051,23
2,1057,7
1,1050,85
2,1094,9
2,1058,95
2,1092,19
2,1077,30
2,1075,18
1,1013,36
1,1013,69
1,1010,67
1,1028,62
2,1075,48
1,1001,82
2,1089,13
2,1056,26
1,1011,70
1,1032,32
1,1017,77
2,1052,50
2,1061,20
2,1056,14
2,1094,49
2,1063,61
1,1048,36
2,1091,2
1,1030,33
2,1098,2
2,1087,41
1,1011,65
1,1014,26
1,1040,13
2,1051,6
2,1060,36
2,1088,62
2,1053,78
1,1030,94
2,1059,64
2,1056,0
2,1066,34
2,1079,49
2,1089,63
1,1024,10
1,1043,66
1,1019,33
1,1005,10
2,1086,85
1,1006,59
2,1097,75
2,1079,100
2,1078,52
2,1058,27
1,1043,90
1,1037,87
2,1084,86
2,1051,99
1,1049,22
1,1029,100
1,1036,59
2,1056,3
1,1018,56
2,1056,88
1,1029,17
1,1020,94
1,1005,95
1,1038,48
2,1052,65
1,1048,61
1,1030,88
2,1099,70
2,1098,8
1,1009,35
1,1005,90
2,1073,41
2,1060,3
1,1001,49
1,1044,34
1,1043,43
1,1046,47
2,1067,88
1,1024,41
2,1089,78
2,1058,75
1,1021,95
2,1082,90
1,1043,51
1,1007,43
2,1053,60
2,1060,51
2,1066,9
2,1092,70
1,1014,48
2,1058,58
2,1060,80
1,1012,97
1,1001,62
1,1043,33
1,1005,50
2,1078,38
1,1007,43
2,1058,60
2,1098,83
1,1018,64
1,1022,83
1,1003,57
1,1030,31
2,1075,75
2,1087,46
1,1041,80
1,1011,49
1,1037,71
1,1029,38
1,1027,29
2,1086,80
2,1059,53
2,1063,56
1,1039,29
1,1031,42
2,1088,65
2,1099,55
1,1048,6
2,1063,80
2,1063,55
2,1059,53
2,1099,67
1,1035,25
2,1054,76
2,1076,89
1,1007,16
1,1031,20
1,1043,1
1,1035,28
2,1051,16
1,1024,90
1,1014,48
1,1043,23
1,1007,9
2,1066,54
2,1091,6
2,1089,96
2,1071,10
2,1072,16
2,1097,45
1,1028,32
1,1025,78
2,1063,57
2,1072,70
2,1060,12
2,1068,39
1,1044,76
1,1008,19
1,1025,39
2,1089,34
1,1046,6
2,1064,80
2,1086,3
1,1031,62
1,1016,73
1,1014,43
2,1073,90
1,1019,18
1,1031,78
1,1026,48
2,1051,45
1,1045,10
2,1061,90
2,1069,18
2,1065,72
1,1026,43
1,1002,29
1,1036,32
1,1040,15
2,1077,33
2,1058,32
1,1044,65
1,1026,92
1,1009,51
1,1032,49
2,1068,98
2,1058,42
1,1032,79
2,1054,44
1,1033,94
1,1040,30
2,1099,23
2,1058,16
2,1053,34
2,1056,25
2,1092,86
2,1052,75
1,1002,60
1,1032,97
2,1051,75
2,1061,19
1,1021,12
1,1042,40
1,1044,67
1,1003,88
2,1078,39
2,1061,27
2,1100,26
1,1017,87
1,1018,49
1,1023,32
1,1033,43
1,1003,98
2,1058,71
2,1052,83
1,1024,68
2,1095,45
2,1082,43
2,1086,4
1,1007,24
1,1035,70
2,1056,51
1,1038,70
2,1085,4
2,1093,27
2,1080,66
2,1065,86
1,1038,27
1,1032,86
2,1078,25
2,1094,9
2,1080,12
1,1037,73
1,1011,28
1,1028,29
2,1059,66
1,1031,35
1,1036,19
2,1077,73
1,1011,39
2,1082,6
2,1068,31
1,1012,61
1,1049,83
2,1098,56
2,1085,47
2,1077,13
1,1028,80
1,1012,32
2,1077,3
1,1042,47
1,1030,61
